SPI® TR (SXGE/CH0009987501)
          08.12.2016;
          Time;Price;Volume;
          17:30:18;8685.38;0;
            17:23:20;8684.71;0;
            17:20:00;8684.68;0;
            17:17:58;8675.07;0;
            17:14:58;8676;0;
            17:11:59;8674.25;0;
            17:08:58;8675.65;0;
            17:05:59;8675.6;0;
            17:02:59;8674.11;0;
            16:59:58;8674.43;0;
            16:56:59;8673.3;0;
            16:53:58;8674.51;0;
            16:50:58;8669.56;0;
            16:47:59;8666.04;0;
            16:44:58;8667.11;0;
            16:41:59;8671.04;0;
            16:38:59;8668.72;0;
            16:35:59;8669.4;0;
            16:32:58;8668.23;0;
            16:29:59;8668.34;0;
            16:26:58;8669.6;0;
            16:23:59;8662.49;0;
            16:20:59;8659.56;0;
            16:17:55;8661.42;0;
            16:14:59;8660.3;0;
            16:11:58;8660.7;0;
            16:08:59;8666.12;0;
            16:05:58;8660.41;0;
            16:02:58;8654.64;0;
            15:59:59;8654.81;0;
            15:56:59;8654.72;0;
            15:53:59;8663.27;0;
            15:50:58;8661.4;0;
            15:47:58;8657.91;0;
            15:44:59;8650.75;0;
            15:41:57;8656.95;0;
            15:38:57;8648.57;0;
            15:35:58;8648.86;0;
            15:32:58;8652.93;0;
            15:29:58;8646.37;0;
            15:26:58;8654.81;0;
            15:23:59;8651.81;0;
            15:20:57;8650.02;0;
            15:17:59;8656.15;0;
            15:14:58;8655.51;0;
            15:11:57;8651.72;0;
            15:08:55;8657.17;0;
            15:05:59;8649.82;0;
            15:02:58;8650.59;0;
            14:59:59;8650.98;0;
            14:56:58;8660.6;0;
            14:53:58;8662.95;0;
            14:50:59;8657.16;0;
            14:47:58;8671.52;0;
            14:44:59;8670.77;0;
            14:41:59;8665.48;0;
            14:38:59;8662.81;0;
            14:35:59;8651.82;0;
            14:32:59;8655.13;0;
            14:29:59;8651.66;0;
            14:26:59;8659.16;0;
            14:23:59;8656.87;0;
            14:20:58;8651.63;0;
            14:17:58;8654.98;0;
            14:14:59;8653.88;0;
            14:11:59;8649.99;0;
            14:08:58;8646.5;0;
            14:05:59;8652.14;0;
            14:02:57;8658.58;0;
            13:59:58;8662.35;0;
            13:56:58;8666.76;0;
            13:53:59;8663.17;0;
            13:50:59;8650.55;0;
            13:47:58;8641.63;0;
            13:44:58;8658.56;0;
            13:41:56;8662.81;0;
            13:38:58;8663.51;0;
            13:35:59;8660.17;0;
            13:32:56;8659.47;0;
            13:29:58;8658.86;0;
            13:26:59;8659.57;0;
            13:23:55;8655.74;0;
            13:20:57;8658.55;0;
            13:17:59;8661.43;0;
            13:14:56;8659.39;0;
            13:11:57;8657.14;0;
            13:08:58;8660.82;0;
            13:05:59;8659.85;0;
            13:02:59;8660.2;0;
            12:59:59;8658.78;0;
            12:56:59;8656.05;0;
            12:53:58;8654.32;0;
            12:50:59;8656.39;0;
            12:47:54;8660.11;0;
            12:44:59;8654.32;0;
            12:41:59;8652.97;0;
            12:38:57;8652.27;0;
            12:35:57;8651.73;0;
            12:32:53;8653.77;0;
            12:29:56;8656.13;0;
            12:26:58;8651.36;0;
            12:23:59;8652.32;0;
            12:20:58;8649.06;0;
            12:17:54;8650.11;0;
            12:14:55;8649.42;0;
            12:11:59;8650.41;0;
            12:08:55;8649.9;0;
            12:05:58;8650.96;0;
            12:02:57;8647.74;0;
            11:59:59;8650.26;0;
            11:56:59;8651.95;0;
            11:53:56;8651.74;0;
            11:50:57;8650.89;0;
            11:47:59;8655.83;0;
            11:44:59;8655.59;0;
            11:41:59;8656.24;0;
            11:38:58;8660.15;0;
            11:35:58;8656.85;0;
            11:32:59;8653.97;0;
            11:29:59;8656.94;0;
            11:26:58;8651.25;0;
            11:23:56;8654.25;0;
            11:20:57;8655.88;0;
            11:17:58;8655.51;0;
            11:14:57;8656.61;0;
            11:11:59;8655.69;0;
            11:08:56;8649.58;0;
            11:05:56;8650.84;0;
            11:02:59;8652.99;0;
            10:59:59;8649.29;0;
            10:56:59;8646.58;0;
            10:53:59;8646.43;0;
            10:50:58;8642.61;0;
            10:47:59;8645.04;0;
            10:44:59;8646.94;0;
            10:41:58;8648.54;0;
            10:38:58;8647.61;0;
            10:35:57;8651.44;0;
            10:32:56;8653.05;0;
            10:29:55;8652.45;0;
            10:26:54;8654.85;0;
            10:23:58;8655.19;0;
            10:20:58;8655.39;0;
            10:17:59;8654.47;0;
            10:14:58;8654.45;0;
            10:11:59;8654.97;0;
            10:08:59;8657.12;0;
            10:05:56;8667.47;0;
            10:02:59;8671.74;0;
            09:59:56;8671.33;0;
            09:56:59;8670.21;0;
            09:53:56;8680.84;0;
            09:50:59;8682.87;0;
            09:47:59;8679.43;0;
            09:44:59;8673.27;0;
            09:41:58;8676.66;0;
            09:38:59;8676.94;0;
            09:35:57;8678.56;0;
            09:32:59;8675.23;0;
            09:29:59;8673.7;0;
            09:26:59;8672.11;0;
            09:23:59;8667.97;0;
            09:20:57;8668.17;0;
            09:17:59;8673.56;0;
            09:14:59;8672.96;0;
            09:11:59;8672.5;0;
            09:08:58;8674.38;0;
            09:05:59;8677.93;0;
            09:03:00;8678.72;0;
            
