UBS ETF SPI (CHF) A (SPICHA/CH0131872431)
          18.11.2016;
          Time;Price;Volume;
          17:28:20;51.92;670;
            17:21:45;51.99;326;
            16:39:11;51.99;3538;
            16:38:28;51.9;37;
            16:26:43;51.89;500;
            16:25:42;51.89;569;
            16:19:45;51.9;500;
            16:18:12;51.9;500;
            16:16:51;51.91;500;
            16:12:34;51.92;500;
            16:11:44;51.93;500;
            15:59:53;51.95;500;
            15:54:20;51.94;510;
            15:42:53;51.9;500;
            15:42:38;51.9;1000;
            15:39:11;51.93;1000;
            15:39:00;51.93;500;
            15:36:20;51.96;1000;
            15:18:15;51.93;1000;
            15:17:45;51.95;1000;
            15:17:11;51.95;500;
            15:16:57;51.96;500;
            15:12:59;51.97;1000;
            15:12:30;51.97;500;
            15:11:51;51.97;500;
            15:11:03;51.97;500;
            15:09:07;51.99;49;
            15:07:34;52;1394;
            15:05:38;52.01;500;
            15:03:02;52.01;500;
            15:01:49;52.02;500;
            14:59:20;52.03;500;
            14:56:22;52.02;500;
            14:56:09;52.02;500;
            14:40:54;52;106;
            14:39:36;52.03;300;
            14:38:13;51.99;111;
            14:36:12;51.99;340;
            14:32:01;52;500;
            14:26:30;51.97;500;
            14:20:12;51.97;500;
            14:15:16;52;500;
            14:11:08;52;500;
            14:03:06;52;500;
            14:00:15;52.03;500;
            13:58:38;52.05;500;
            13:54:07;52;500;
            13:34:04;52;500;
            13:25:19;51.94;500;
            13:25:12;51.95;500;
            13:24:36;51.96;500;
            13:23:44;51.96;500;
            13:14:18;51.97;1500;
            13:01:25;51.97;10;
            12:59:31;51.95;500;
            12:56:38;51.95;936;
            12:55:00;51.95;64;
            12:54:02;51.97;500;
            12:48:21;51.96;500;
            12:47:18;51.96;1000;
            12:45:27;51.98;500;
            12:44:02;51.98;500;
            12:42:57;51.97;942;
            12:42:50;51.98;1000;
            12:42:15;51.99;500;
            12:40:49;51.99;1000;
            12:38:13;51.97;58;
            12:35:41;52;1000;
            12:34:31;51.98;1000;
            12:34:07;51.98;1000;
            12:33:41;51.98;1000;
            12:33:31;51.98;500;
            12:23:23;51.99;3000;
            11:29:51;51.95;1500;
            11:29:29;52;250;
            11:29:28;52.01;250;
            11:29:17;52.02;750;
            11:27:51;52.04;500;
            11:25:52;52.05;500;
            11:25:35;52.06;917;
            11:24:09;52.07;500;
            11:23:58;52.06;83;
            11:22:04;52.06;500;
            11:21:54;52.07;500;
            11:21:49;52.08;500;
            11:20:11;52.07;500;
            11:15:38;52.08;500;
            11:15:37;52.09;1000;
            11:15:03;52.1;5000;
            11:14:37;52.1;2000;
            11:11:36;52.1;1000;
            11:07:51;52.12;48;
            11:07:18;52.1;1000;
            11:00:02;52.08;500;
            10:59:45;52.1;500;
            10:55:34;52.1;125;
            10:45:08;52.05;500;
            10:43:32;52.07;500;
            10:29:04;52.03;250;
            10:28:28;52.05;250;
            10:28:03;52.06;250;
            10:26:08;52.07;250;
            10:24:45;52.08;250;
            10:16:06;52;250;
            10:15:59;52.01;250;
            10:15:47;52.02;250;
            10:14:04;52.01;250;
            10:14:01;52.02;250;
            10:11:14;52;500;
            10:10:49;52.01;250;
            10:10:35;52.02;250;
            10:09:24;52.04;500;
            10:07:47;52.05;250;
            10:07:46;52.06;250;
            10:04:32;52.02;250;
            10:04:03;52.03;250;
            10:03:36;52.04;250;
            10:03:09;52.05;500;
            10:02:00;52.03;250;
            10:01:42;52.03;250;
            10:01:32;52.05;500;
            10:01:31;52.06;250;
            10:01:29;52.07;250;
            10:01:25;52.08;250;
            10:01:19;52.09;250;
            10:01:00;52.09;250;
            10:00:57;52.1;250;
            10:00:32;52.1;250;
            09:59:37;52.1;500;
            09:59:34;52.11;250;
            09:57:09;52.1;125;
            09:56:00;52.1;125;
            09:54:05;52.1;250;
            09:51:43;52.06;125;
            09:50:48;52.06;125;
            09:50:14;52.06;125;
            09:49:28;52.07;250;
            09:49:24;52.09;250;
            09:45:21;52.07;250;
            09:43:55;52.1;500;
            09:43:28;52.11;250;
            09:42:35;52.12;250;
            09:42:18;52.14;250;
            09:42:00;52.15;500;
            09:41:45;52.16;500;
            09:41:26;52.18;250;
            09:40:55;52.19;250;
            09:39:48;52.18;250;
            09:37:31;52.17;250;
            09:37:06;52.17;250;
            09:36:04;52.17;500;
            09:34:30;52.17;500;
            09:31:50;52.15;500;
            09:04:50;52.26;37;
            09:04:18;52.26;363;
            09:00:20;52.37;1000;
            
