iShares Core SPI (CH) (CHSPI/CH0237935652)
          22.11.2016;
          Time;Price;Volume;
          17:05:54;97;20;
            17:04:17;97.05;125;
            16:59:33;97.13;310;
            16:59:04;97.15;30;
            16:54:50;97.17;260;
            16:48:27;97.15;375;
            16:40:57;97.21;920;
            16:17:48;97.22;13;
            16:17:17;97.06;10;
            15:17:58;97.25;85;
            14:12:49;97.31;236;
            11:45:32;97.5;85;
            11:39:48;97.59;544;
            10:58:56;97.5;1200;
            10:46:28;97.61;258;
            10:38:14;97.59;280;
            10:29:22;97.65;149;
            09:56:09;97.67;9;
            09:37:02;98.06;215;
            09:00:16;98.59;43;
            
