UBS ETF SPI (CHF) A (SPICHA/CH0131872431)
          22.11.2016;
          Time;Price;Volume;
          17:29:09;50.95;3140;
            17:26:01;50.95;100;
            17:25:48;50.94;200;
            17:23:02;51;1270;
            17:16:21;51.02;1229;
            17:14:10;51.02;500;
            17:01:37;51.1;60;
            16:38:34;51.18;127;
            15:47:52;51.14;104;
            15:46:33;51.14;70;
            15:44:59;51.19;212;
            15:44:58;51.19;383;
            15:44:57;51.19;830;
            15:44:56;51.19;95;
            15:36:10;51.2;630;
            15:09:41;51.25;2164;
            14:57:20;51.16;100;
            14:29:56;51.18;200;
            13:24:15;51.15;240;
            12:53:34;51.24;97;
            10:47:10;51.37;97;
            10:18:17;51.44;250;
            10:02:06;51.45;150;
            09:58:13;51.39;35;
            09:54:45;51.5;13;
            09:07:28;51.63;420;
            09:01:09;51.64;168;
            
