SPI® TR (SXGE/CH0009987501)
          14.11.2016;
          Time;Price;Volume;
          17:30:57;8611.85;0;
            17:21:13;8600.12;0;
            17:20:37;8600.12;0;
            17:17:59;8596.22;0;
            17:14:59;8594.58;0;
            17:11:59;8594.42;0;
            17:08:59;8586.88;0;
            17:05:59;8586.13;0;
            17:02:59;8583.54;0;
            16:59:58;8581.04;0;
            16:56:59;8579.78;0;
            16:53:59;8583.72;0;
            16:50:58;8585.65;0;
            16:47:58;8593.81;0;
            16:44:59;8587.57;0;
            16:41:59;8589.46;0;
            16:38:57;8590.09;0;
            16:35:59;8590.02;0;
            16:32:59;8586.2;0;
            16:29:56;8584.8;0;
            16:26:59;8585.52;0;
            16:23:58;8595.7;0;
            16:20:58;8593.97;0;
            16:17:59;8596.58;0;
            16:14:57;8594.56;0;
            16:11:57;8587.98;0;
            16:08:57;8582.31;0;
            16:05:59;8583.34;0;
            16:02:59;8584.83;0;
            15:59:59;8584.48;0;
            15:56:59;8587.92;0;
            15:53:58;8589.15;0;
            15:50:59;8584.95;0;
            15:47:59;8585.72;0;
            15:44:59;8576.12;0;
            15:41:59;8574.85;0;
            15:38:59;8572.75;0;
            15:35:58;8577.29;0;
            15:32:59;8569.34;0;
            15:29:58;8571.26;0;
            15:26:56;8574;0;
            15:23:58;8574.42;0;
            15:20:57;8571.68;0;
            15:17:57;8575.39;0;
            15:14:59;8574.96;0;
            15:11:57;8576.91;0;
            15:08:58;8578.47;0;
            15:05:58;8578.77;0;
            15:02:56;8577.63;0;
            14:59:59;8583.25;0;
            14:56:55;8590.42;0;
            14:53:58;8593.45;0;
            14:50:57;8590.76;0;
            14:47:59;8591.47;0;
            14:44:58;8584.46;0;
            14:41:59;8581.14;0;
            14:38:56;8579.77;0;
            14:35:54;8580.37;0;
            14:32:56;8579.03;0;
            14:29:56;8578.26;0;
            14:26:59;8574.18;0;
            14:23:58;8574.56;0;
            14:20:58;8572.37;0;
            14:17:55;8577.75;0;
            14:14:52;8578.75;0;
            14:11:58;8571.3;0;
            14:08:55;8580.52;0;
            14:05:57;8582.52;0;
            14:02:56;8580.94;0;
            13:59:56;8582.67;0;
            13:56:58;8578.9;0;
            13:53:58;8580.76;0;
            13:50:58;8585.83;0;
            13:47:59;8587.86;0;
            13:44:58;8590.11;0;
            13:41:58;8596.13;0;
            13:38:58;8597.42;0;
            13:35:57;8594.9;0;
            13:32:56;8594.85;0;
            13:29:58;8594.76;0;
            13:26:59;8591.97;0;
            13:23:58;8595.14;0;
            13:20:59;8599.26;0;
            13:17:57;8594.72;0;
            13:14:59;8592.2;0;
            13:11:56;8592.1;0;
            13:08:58;8591.17;0;
            13:05:56;8587.43;0;
            13:02:59;8596.08;0;
            12:59:59;8595.31;0;
            12:56:57;8601.71;0;
            12:53:57;8600.73;0;
            12:50:58;8598.13;0;
            12:47:59;8601.81;0;
            12:44:58;8612.78;0;
            12:41:59;8615.47;0;
            12:38:58;8617.98;0;
            12:35:59;8607.33;0;
            12:32:57;8611.51;0;
            12:29:59;8620.12;0;
            12:26:58;8622.65;0;
            12:23:58;8616.26;0;
            12:20:54;8615.07;0;
            12:17:58;8616.12;0;
            12:14:59;8623.44;0;
            12:11:57;8630.9;0;
            12:08:59;8631.23;0;
            12:05:58;8635.52;0;
            12:02:55;8636.98;0;
            11:59:55;8639.76;0;
            11:56:57;8645.56;0;
            11:53:59;8652.64;0;
            11:50:56;8653.14;0;
            11:47:56;8651.26;0;
            11:44:59;8653.11;0;
            11:41:58;8650.3;0;
            11:38:59;8649.32;0;
            11:35:58;8647.77;0;
            11:32:58;8651.01;0;
            11:29:58;8650.48;0;
            11:26:56;8652.12;0;
            11:23:57;8654.01;0;
            11:20:59;8647.55;0;
            11:17:58;8655.98;0;
            11:14:57;8658.36;0;
            11:11:56;8662.71;0;
            11:08:57;8663.59;0;
            11:05:59;8656.16;0;
            11:02:59;8654.13;0;
            10:59:59;8656.52;0;
            10:56:57;8658.34;0;
            10:53:57;8661.91;0;
            10:50:56;8656.46;0;
            10:47:59;8658.39;0;
            10:44:59;8656.41;0;
            10:41:54;8654.99;0;
            10:38:58;8658.82;0;
            10:35:59;8664.57;0;
            10:32:57;8668.81;0;
            10:29:58;8674.01;0;
            10:26:58;8677.01;0;
            10:23:59;8680.52;0;
            10:20:59;8680.82;0;
            10:17:55;8681.7;0;
            10:14:59;8684.69;0;
            10:11:59;8682.59;0;
            10:08:57;8679.49;0;
            10:05:59;8684.09;0;
            10:02:59;8680.36;0;
            09:59:59;8677.51;0;
            09:56:59;8679.43;0;
            09:53:59;8674.6;0;
            09:50:59;8677;0;
            09:47:57;8678.02;0;
            09:44:59;8675.52;0;
            09:41:57;8667.65;0;
            09:38:59;8673.37;0;
            09:35:59;8686.01;0;
            09:32:59;8687.46;0;
            09:29:58;8688.9;0;
            09:26:59;8684.71;0;
            09:23:59;8687.52;0;
            09:20:58;8685.22;0;
            09:17:59;8684.25;0;
            09:14:59;8676.52;0;
            09:11:59;8673.65;0;
            09:08:58;8674.95;0;
            09:05:59;8675.3;0;
            09:03:00;8669.71;0;
            
