UBS ETF SPI (CHF) A (SPICHA/CH0131872431)
          16.11.2016;
          Time;Price;Volume;
          17:28:54;51.86;2050;
            17:25:00;51.68;1300;
            17:20:00;51.75;1300;
            17:14:59;51.77;1300;
            17:10:41;51.75;784;
            17:10:00;51.71;1300;
            17:05:00;51.72;1300;
            17:00:00;51.75;1300;
            16:55:00;51.74;1300;
            16:50:00;51.77;1300;
            16:45:00;51.77;1300;
            16:40:00;51.79;1300;
            16:35:00;51.8;1300;
            16:29:59;51.68;1300;
            16:25:00;51.82;1300;
            16:20:00;51.73;2600;
            16:14:59;51.78;2600;
            16:10:00;51.79;1300;
            16:07:32;51.9;400;
            16:00:00;51.65;1300;
            15:50:00;51.76;1300;
            15:45:00;51.74;1300;
            15:40:00;51.67;1300;
            15:38:12;51.7;256;
            15:36:39;51.7;2600;
            15:24:41;51.65;1380;
            15:16:52;51.61;160;
            15:16:20;51.62;1130;
            15:16:18;51.6;750;
            15:15:24;51.6;40;
            15:06:36;51.62;2990;
            14:57:27;51.65;500;
            14:57:14;51.65;400;
            14:46:53;51.79;460;
            14:43:28;51.79;95;
            13:37:41;51.7;570;
            13:36:50;51.82;1000;
            13:35:02;51.7;400;
            13:33:37;51.7;720;
            13:29:27;51.7;500;
            13:17:19;51.81;133;
            13:00:12;51.59;285;
            12:23:50;51.78;183;
            11:34:37;51.88;400;
            11:13:51;51.86;20;
            11:12:32;51.84;17;
            10:42:10;51.84;1700;
            10:33:47;51.75;200;
            10:24:10;51.76;405;
            09:01:13;51.99;800;
            09:01:09;51.98;1350;
            
