SPI® TR (SXGE/CH0009987501)
          13.01.2017;
          Time;Price;Volume;
          17:30:45;9205.22;0;
            17:26:35;9196.54;0;
            17:20:02;9196.52;0;
            17:17:58;9194.36;0;
            17:14:59;9192.2;0;
            17:11:58;9188.78;0;
            17:08:59;9187.48;0;
            17:05:59;9184.77;0;
            17:02:57;9183.93;0;
            16:59:56;9183.3;0;
            16:56:59;9180.74;0;
            16:53:58;9184.26;0;
            16:50:58;9182.84;0;
            16:47:59;9187.05;0;
            16:44:59;9184.76;0;
            16:41:59;9186.04;0;
            16:38:59;9186.61;0;
            16:35:59;9189.23;0;
            16:32:57;9192.82;0;
            16:29:58;9192.26;0;
            16:26:59;9187.6;0;
            16:23:59;9187.12;0;
            16:20:59;9188.95;0;
            16:17:59;9190.91;0;
            16:14:59;9188.86;0;
            16:11:57;9190.61;0;
            16:08:59;9190.88;0;
            16:05:59;9194.76;0;
            16:02:58;9192.63;0;
            15:59:59;9192.33;0;
            15:56:59;9195.85;0;
            15:53:57;9200.69;0;
            15:50:55;9200.57;0;
            15:47:58;9200.24;0;
            15:44:58;9195.87;0;
            15:41:58;9197.39;0;
            15:38:58;9196.31;0;
            15:35:59;9199.4;0;
            15:32:58;9195.2;0;
            15:29:59;9189.93;0;
            15:26:56;9190.9;0;
            15:23:55;9188.39;0;
            15:20:58;9183.83;0;
            15:17:59;9184.8;0;
            15:14:58;9183.94;0;
            15:11:54;9179.08;0;
            15:08:59;9172.81;0;
            15:05:58;9171.71;0;
            15:02:58;9171.32;0;
            14:59:59;9169.88;0;
            14:56:59;9170.72;0;
            14:53:59;9176.56;0;
            14:50:57;9173.61;0;
            14:47:57;9175.25;0;
            14:44:58;9175.47;0;
            14:41:59;9173.31;0;
            14:38:54;9175.89;0;
            14:35:58;9180.24;0;
            14:32:57;9179.23;0;
            14:29:59;9176.74;0;
            14:26:57;9175.4;0;
            14:23:59;9173.63;0;
            14:20:55;9178.34;0;
            14:17:59;9179.39;0;
            14:14:57;9182.17;0;
            14:11:52;9179.88;0;
            14:08:55;9182.27;0;
            14:05:58;9182.26;0;
            14:02:59;9180.17;0;
            13:59:53;9182.29;0;
            13:56:57;9181.5;0;
            13:53:56;9180.16;0;
            13:50:59;9181.3;0;
            13:47:53;9179.23;0;
            13:44:56;9179.62;0;
            13:41:58;9181.46;0;
            13:38:59;9181.27;0;
            13:35:55;9178.98;0;
            13:32:59;9178.81;0;
            13:29:57;9176.87;0;
            13:26:53;9174.13;0;
            13:23:59;9174.61;0;
            13:20:58;9171.46;0;
            13:17:53;9173.39;0;
            13:14:54;9171.79;0;
            13:11:58;9177.79;0;
            13:08:54;9175.83;0;
            13:05:58;9180.1;0;
            13:02:56;9174.88;0;
            12:59:56;9173.56;0;
            12:56:58;9171.99;0;
            12:53:57;9171.24;0;
            12:50:59;9171.94;0;
            12:47:59;9172.71;0;
            12:44:56;9179.28;0;
            12:41:57;9177.53;0;
            12:38:58;9176.55;0;
            12:35:55;9176.9;0;
            12:32:56;9175.83;0;
            12:29:59;9173.13;0;
            12:26:59;9174.14;0;
            12:23:55;9172.51;0;
            12:20:53;9173.37;0;
            12:17:56;9172.94;0;
            12:14:57;9173.85;0;
            12:11:56;9177.82;0;
            12:08:56;9178.18;0;
            12:05:54;9177.07;0;
            12:02:57;9176.11;0;
            11:59:56;9175.99;0;
            11:56:59;9177.69;0;
            11:53:57;9173.42;0;
            11:50:56;9177.49;0;
            11:47:58;9178.07;0;
            11:44:57;9173.25;0;
            11:41:55;9172.26;0;
            11:38:59;9172.65;0;
            11:35:58;9167.84;0;
            11:32:59;9166.9;0;
            11:29:58;9166.96;0;
            11:26:59;9164.73;0;
            11:23:57;9164.34;0;
            11:20:59;9165.69;0;
            11:17:58;9162.74;0;
            11:14:58;9163.57;0;
            11:11:59;9163.01;0;
            11:08:59;9166.22;0;
            11:05:59;9165.22;0;
            11:02:57;9164.63;0;
            10:59:57;9165.3;0;
            10:56:58;9163.29;0;
            10:53:56;9162.34;0;
            10:50:59;9162.29;0;
            10:47:54;9164.2;0;
            10:44:58;9160.13;0;
            10:41:58;9158.35;0;
            10:38:57;9156.23;0;
            10:35:59;9153.66;0;
            10:32:58;9157.29;0;
            10:29:59;9153.98;0;
            10:26:59;9153.11;0;
            10:23:56;9160.68;0;
            10:20:59;9159.02;0;
            10:17:56;9160.81;0;
            10:14:58;9161.18;0;
            10:11:59;9160.25;0;
            10:08:59;9160.61;0;
            10:05:59;9159.85;0;
            10:02:58;9159.84;0;
            09:59:58;9160.55;0;
            09:56:58;9164.91;0;
            09:53:58;9168.07;0;
            09:50:58;9171.35;0;
            09:47:55;9169.06;0;
            09:44:59;9165.59;0;
            09:41:59;9160.47;0;
            09:38:59;9165.14;0;
            09:35:59;9169.01;0;
            09:32:59;9169.82;0;
            09:29:59;9169.03;0;
            09:26:59;9166.15;0;
            09:23:59;9173.53;0;
            09:20:59;9180.71;0;
            09:17:58;9182.25;0;
            09:14:58;9178.13;0;
            09:11:59;9176.13;0;
            09:08:59;9178.63;0;
            09:05:59;9175.84;0;
            
