iShares Core SPI (CH) (CHSPI/CH0237935652)
          08.11.2016;
          Time;Price;Volume;
          17:28:37;96.47;400;
            17:26:58;96.42;70;
            17:09:44;96.64;900;
            17:07:56;96.63;175;
            17:01:49;96.61;1520;
            17:01:40;96.63;2500;
            17:01:30;96.62;6300;
            16:53:54;96.58;90;
            16:52:03;96.59;140;
            16:50:49;96.62;120;
            16:47:33;96.59;155;
            16:45:39;96.6;500;
            16:40:42;96.63;375;
            16:35:06;96.63;86;
            16:32:15;96.64;175;
            16:26:58;96.53;266;
            16:25:22;96.61;150;
            16:15:19;96.55;1220;
            16:11:31;96.54;500;
            16:08:43;96.52;300;
            16:00:10;96.5;287;
            15:57:53;96.48;290;
            15:51:37;96.47;280;
            15:50:22;96.52;100;
            15:46:14;96.54;250;
            15:41:49;96.61;100;
            15:41:25;96.62;120;
            15:37:33;96.58;500;
            15:20:12;96.58;2000;
            15:14:51;96.6;265;
            15:01:19;96.77;363;
            15:01:14;96.77;350;
            15:00:08;96.67;30;
            14:54:55;96.64;160;
            14:46:05;96.76;18;
            14:36:02;96.77;26;
            14:34:17;96.81;31;
            13:40:57;96.91;85;
            12:51:36;96.67;517;
            12:25:21;96.79;105;
            12:12:08;96.78;292;
            11:56:39;96.91;520;
            11:55:39;96.92;520;
            11:45:04;96.91;310;
            11:29:12;96.92;793;
            11:28:58;96.93;15;
            11:25:21;96.88;23;
            11:24:51;96.89;25;
            10:45:11;96.94;200;
            10:33:58;96.74;160;
            10:26:05;96.93;245;
            10:11:15;96.99;62;
            10:07:25;97.03;520;
            10:04:24;97.03;1200;
            10:01:22;97.05;629;
            09:57:59;97.06;300;
            09:55:28;97.09;300;
            09:55:27;97.09;300;
            09:52:44;96.86;2;
            09:50:29;97.05;150;
            09:44:39;96.99;109;
            09:44:24;96.99;30;
            09:37:36;97.03;520;
            09:37:04;97;2000;
            09:29:29;96.97;260;
            09:15:40;96.89;260;
            09:06:28;96.72;250;
            09:01:18;96.91;306;
            
