iShares Core SPI (CH) (CHSPI/CH0237935652)
          01.12.2016;
          Time;Price;Volume;
          17:27:52;97.15;1785;
            17:12:59;97;300;
            16:50:48;97.08;30;
            16:49:28;97.05;940;
            16:40:41;97;40;
            16:39:21;97.2;500;
            15:55:00;97.09;610;
            15:53:14;97.28;271;
            15:24:37;97.31;425;
            15:23:35;97.33;57;
            15:19:43;97.14;106;
            14:47:48;97.36;265;
            13:37:16;97.18;57;
            13:25:23;97.35;100;
            13:03:10;97.38;27;
            11:49:01;97.44;5;
            11:41:09;97.53;5472;
            11:38:29;97.54;7000;
            11:36:13;97.56;6500;
            11:06:13;97.4;480;
            11:03:33;97.32;108;
            10:00:37;97.48;1870;
            09:51:32;97.78;610;
            09:28:39;97.73;182;
            09:00:14;98.18;585;
            
