SPI® TR (SXGE/CH0009987501)
          25.11.2016;
          Time;Price;Volume;
          17:30:04;8628.02;0;
            17:29:58;8634.29;0;
            17:25:22;8634.29;0;
            17:21:19;8634.31;0;
            17:20:24;8634.3;0;
            17:17:59;8641.66;0;
            17:14:59;8642;0;
            17:11:59;8642.17;0;
            17:08:57;8642.3;0;
            17:05:58;8638.78;0;
            17:02:59;8641.04;0;
            16:59:59;8636.87;0;
            16:56:57;8632.1;0;
            16:53:59;8628.53;0;
            16:50:59;8628.99;0;
            16:47:58;8626.03;0;
            16:44:59;8625.2;0;
            16:41:57;8625.01;0;
            16:38:59;8624.59;0;
            16:35:59;8623.74;0;
            16:32:55;8626.17;0;
            16:29:59;8626.28;0;
            16:26:58;8624.76;0;
            16:23:59;8626.62;0;
            16:20:56;8624.87;0;
            16:17:59;8625.72;0;
            16:14:58;8627.47;0;
            16:11:58;8627.33;0;
            16:08:59;8628.79;0;
            16:05:59;8627.23;0;
            16:02:59;8627.71;0;
            15:59:58;8629.49;0;
            15:56:54;8628.8;0;
            15:53:59;8622.59;0;
            15:50:57;8620.99;0;
            15:47:57;8616.29;0;
            15:44:58;8618.75;0;
            15:41:58;8618.74;0;
            15:38:58;8617.66;0;
            15:35:59;8615.44;0;
            15:32:58;8621.88;0;
            15:29:59;8627.02;0;
            15:26:58;8627.42;0;
            15:23:59;8626.61;0;
            15:20:58;8625.56;0;
            15:17:58;8627.72;0;
            15:14:59;8627.78;0;
            15:11:58;8627.31;0;
            15:08:58;8626.94;0;
            15:05:58;8627.09;0;
            15:02:58;8623.92;0;
            14:59:55;8623.35;0;
            14:56:57;8622.46;0;
            14:53:55;8621.55;0;
            14:50:59;8619.36;0;
            14:47:58;8613.52;0;
            14:44:57;8612.9;0;
            14:41:58;8613.49;0;
            14:38:59;8612.63;0;
            14:35:58;8611.59;0;
            14:32:58;8612.44;0;
            14:29:59;8611.68;0;
            14:26:59;8611.1;0;
            14:23:58;8610.19;0;
            14:20:59;8611.01;0;
            14:17:58;8612.21;0;
            14:14:59;8611.24;0;
            14:11:57;8612.66;0;
            14:08:58;8612.5;0;
            14:05:58;8609.88;0;
            14:02:58;8612.84;0;
            13:59:57;8611.88;0;
            13:56:56;8610.62;0;
            13:53:58;8612.77;0;
            13:50:59;8613.65;0;
            13:47:58;8614.33;0;
            13:44:59;8614.08;0;
            13:41:55;8613.12;0;
            13:38:53;8613.05;0;
            13:35:54;8610.75;0;
            13:32:58;8612.54;0;
            13:29:57;8613.52;0;
            13:26:57;8612.76;0;
            13:23:58;8612.4;0;
            13:20:58;8612.49;0;
            13:17:59;8612.28;0;
            13:14:54;8611.29;0;
            13:11:56;8611.85;0;
            13:08:52;8612.67;0;
            13:05:59;8614.22;0;
            13:02:59;8614.83;0;
            12:59:56;8613.7;0;
            12:56:54;8613.77;0;
            12:53:58;8613.93;0;
            12:50:52;8611.85;0;
            12:47:59;8607.78;0;
            12:44:59;8607.66;0;
            12:41:59;8610.13;0;
            12:38:59;8610.8;0;
            12:35:59;8613.55;0;
            12:32:58;8615.99;0;
            12:29:57;8618.65;0;
            12:26:56;8615.26;0;
            12:23:56;8615.39;0;
            12:20:59;8613.61;0;
            12:17:58;8616.82;0;
            12:14:58;8615.8;0;
            12:11:58;8614.24;0;
            12:08:56;8613.33;0;
            12:05:58;8616;0;
            12:02:56;8618.32;0;
            11:59:55;8614.97;0;
            11:56:59;8616.75;0;
            11:53:58;8619.21;0;
            11:50:59;8619.04;0;
            11:47:54;8620.19;0;
            11:44:53;8622.05;0;
            11:41:59;8625.2;0;
            11:38:59;8627.4;0;
            11:35:56;8629.15;0;
            11:32:57;8632.37;0;
            11:29:55;8629.76;0;
            11:26:57;8629.06;0;
            11:23:58;8625.57;0;
            11:20:57;8623.36;0;
            11:17:58;8624.41;0;
            11:14:59;8623.73;0;
            11:11:59;8622.44;0;
            11:08:59;8622.59;0;
            11:05:59;8622.11;0;
            11:02:59;8623.27;0;
            10:59:56;8620.57;0;
            10:56:59;8617.55;0;
            10:53:57;8615.03;0;
            10:50:59;8615.95;0;
            10:47:59;8618.18;0;
            10:44:59;8616.75;0;
            10:41:59;8613.53;0;
            10:38:58;8607.08;0;
            10:35:59;8603.85;0;
            10:32:58;8605.08;0;
            10:29:58;8602.49;0;
            10:26:59;8600.68;0;
            10:23:56;8597.22;0;
            10:20:57;8596.5;0;
            10:17:58;8593.31;0;
            10:14:59;8593.84;0;
            10:11:49;8591.09;0;
            10:08:59;8589.75;0;
            10:05:55;8583.95;0;
            10:02:59;8584.82;0;
            09:59:58;8582.52;0;
            09:56:59;8585.65;0;
            09:53:59;8591.75;0;
            09:50:56;8591.59;0;
            09:47:57;8590.11;0;
            09:44:59;8586.63;0;
            09:41:59;8584.31;0;
            09:38:59;8585.98;0;
            09:35:58;8593.16;0;
            09:32:59;8591.37;0;
            09:29:58;8582.59;0;
            09:26:59;8578.14;0;
            09:23:59;8577.77;0;
            09:20:59;8575.88;0;
            09:17:59;8579.84;0;
            09:14:59;8589.94;0;
            09:11:58;8583.72;0;
            09:08:59;8583.67;0;
            09:05:59;8571.94;0;
            
