iShares Core SPI (CH) (CHSPI/CH0237935652)
          11.11.2016;
          Time;Price;Volume;
          17:26:50;97.9;1300;
            17:24:37;97.95;20;
            16:33:04;98.17;225;
            16:33:01;98.05;205;
            16:08:11;98.31;189;
            15:59:27;98.05;1300;
            15:44:43;98.29;150;
            15:35:08;98.16;300;
            15:02:51;98.24;30;
            14:53:33;98.18;10;
            14:23:06;98.15;530;
            14:21:48;98.15;255;
            14:19:31;98.02;55;
            13:55:48;98.18;215;
            13:37:49;98.08;485;
            12:43:07;98.21;170;
            11:45:55;97.93;2100;
            11:19:59;98.27;170;
            11:08:42;98.34;400;
            11:04:45;98.18;98;
            11:02:16;98.38;135;
            10:42:36;98.52;18;
            10:36:46;98.6;98;
            10:24:00;98.65;21040;
            10:23:34;98.65;4760;
            10:11:02;98.61;120;
            09:59:49;98.65;130;
            09:52:43;98.73;580;
            09:05:59;99.01;70;
            09:01:37;99.54;95;
            
