UBS ETF SPI (CHF) A (SPICHA/CH0131872431)
          09.11.2016;
          Time;Price;Volume;
          15:33:23;51.86;300;
            14:40:23;51.31;490;
            14:39:13;51.13;216;
            14:33:09;51.31;3000;
            14:04:10;51.43;30;
            13:53:50;51.36;175;
            13:38:01;51.35;2000;
            13:37:56;51.16;41;
            12:35:07;51.28;290;
            12:34:51;51.28;620;
            12:34:44;51.27;725;
            12:22:50;51.19;377;
            11:34:51;51.68;193;
            10:53:10;51.59;750;
            10:37:22;51.53;200;
            10:32:14;51.51;200;
            09:27:36;50.79;300;
            09:19:58;50.96;3500;
            09:15:01;51;56;
            09:12:39;51;566;
            09:12:37;51;378;
            09:05:32;50.91;500;
            09:02:18;50.83;3100;
            
